aX,aY,aZ,gX,gY,gZ
-0.220,-0.290,1.182,-70.068,-3.662,-21.912
-0.202,-0.253,1.166,-61.707,0.732,-19.958
-0.188,-0.201,1.121,-50.415,5.981,-18.066
-0.177,-0.143,1.057,-39.856,10.254,-16.357
-0.173,-0.081,1.005,-32.593,13.123,-15.076
-0.179,-0.027,0.964,-27.771,14.404,-15.259
-0.180,0.019,0.944,-23.499,15.076,-16.174
-0.183,0.055,0.935,-20.508,14.893,-18.127
-0.182,0.096,0.934,-17.395,14.587,-20.264
-0.193,0.124,0.929,-15.076,14.343,-23.132
-0.203,0.142,0.923,-12.878,14.648,-26.367
-0.215,0.150,0.930,-11.963,14.893,-29.846
-0.230,0.152,0.934,-10.864,15.503,-32.898
-0.250,0.141,0.931,-8.667,16.113,-35.889
-0.265,0.140,0.936,-6.775,16.235,-38.635
-0.286,0.151,0.959,-6.897,16.418,-40.710
-0.299,0.162,0.984,-5.676,16.602,-42.725
-0.322,0.186,1.000,-3.540,17.700,-45.288
-0.336,0.230,1.019,-1.831,19.531,-47.241
-0.348,0.284,1.036,0.793,21.118,-50.598
-0.361,0.342,1.044,4.517,22.949,-55.664
-0.381,0.369,1.042,11.169,25.574,-63.293
-0.398,0.381,1.031,18.005,27.466,-72.144
-0.414,0.401,1.018,22.888,29.114,-80.261
-0.440,0.403,0.995,26.855,30.457,-88.440
-0.454,0.403,0.990,27.954,30.823,-96.985
-0.475,0.397,1.015,25.574,30.457,-105.530
-0.502,0.408,1.044,19.897,30.518,-112.793
-0.537,0.432,1.069,13.550,31.128,-120.483
-0.568,0.445,1.098,8.911,31.311,-128.784
-0.591,0.454,1.142,4.028,31.250,-137.634
-0.607,0.434,1.192,-0.916,33.203,-146.301
-0.628,0.397,1.224,-3.479,36.072,-156.067
-0.649,0.370,1.245,-5.371,40.222,-166.382
-0.673,0.341,1.220,-4.639,44.739,-177.490
-0.684,0.326,1.163,-3.845,49.133,-188.599
-0.681,0.337,1.122,-8.606,50.476,-199.402
-0.692,0.303,1.096,-19.958,50.842,-211.853
-0.696,0.201,1.101,-38.330,49.988,-224.609
-0.672,0.042,1.146,-59.570,50.293,-235.291
-0.680,-0.199,1.155,-67.932,54.504,-244.568
-0.688,-0.477,1.083,-57.007,62.012,-249.573
-0.692,-0.745,0.970,-29.419,70.740,-250.488
-0.669,-0.941,0.798,6.653,77.942,-245.544
-0.641,-1.027,0.638,36.377,81.848,-233.215
-0.627,-1.079,0.507,55.176,79.529,-217.590
-0.569,-1.084,0.477,63.232,70.923,-203.796
-0.537,-1.102,0.503,62.866,60.181,-193.665
-0.468,-1.103,0.607,50.232,50.293,-185.364
-0.390,-1.099,0.723,24.597,43.091,-178.772
-0.321,-1.109,0.798,-3.418,40.649,-174.927
-0.260,-1.134,0.823,-23.682,40.955,-171.143
-0.198,-1.136,0.805,-36.621,40.222,-166.504
-0.133,-1.150,0.764,-38.879,39.001,-160.767
-0.067,-1.133,0.722,-33.997,36.133,-153.137
-0.010,-1.106,0.677,-26.367,31.677,-143.127
0.018,-1.078,0.654,-17.883,25.269,-132.446
0.059,-1.056,0.660,-10.681,18.311,-124.023
0.062,-1.054,0.683,-6.042,12.634,-114.685
0.088,-1.044,0.720,-3.967,7.385,-105.591
0.115,-1.032,0.759,-3.845,3.723,-97.229
0.155,-1.021,0.802,-6.470,2.197,-88.928
0.185,-1.000,0.813,-10.803,2.991,-81.360
0.201,-1.003,0.750,-11.230,6.104,-75.500
0.185,-1.027,0.643,-11.169,7.263,-69.336
0.166,-1.052,0.571,-13.672,2.930,-59.692
0.160,-1.020,0.596,-18.555,-5.127,-46.509
0.161,-0.957,0.704,-20.691,-13.733,-33.386
0.159,-0.913,0.791,-15.930,-19.531,-23.010
0.180,-0.847,0.875,-10.071,-21.545,-14.465
0.197,-0.784,0.923,-3.967,-19.287,-9.033
0.194,-0.753,0.907,5.127,-14.160,-7.019
0.185,-0.766,0.852,12.939,-9.460,-6.714

-0.873,0.879,1.331,-11.169,-75.745,245.300
-0.756,1.098,1.554,-11.108,-73.425,225.708
-0.630,1.136,1.609,3.845,-59.998,191.101
-0.517,0.992,1.462,23.987,-38.757,155.029
-0.495,0.796,1.180,31.006,-19.348,130.005
-0.485,0.671,0.970,23.315,-10.559,113.831
-0.490,0.512,0.821,15.625,-10.071,98.633
-0.504,0.343,0.723,9.644,-15.991,87.646
-0.507,0.311,0.712,-2.258,-25.513,86.121
-0.516,0.366,0.747,-14.832,-35.400,90.332
-0.513,0.471,0.866,-23.376,-45.349,91.309
-0.453,0.489,0.992,-21.362,-50.842,84.412
-0.442,0.430,1.049,-12.451,-50.598,74.646
-0.427,0.382,1.052,-5.676,-47.729,65.735
-0.422,0.343,1.042,-3.174,-44.006,58.960
-0.398,0.325,1.053,-3.479,-40.955,52.002
-0.375,0.315,1.068,-5.249,-37.964,45.593
-0.366,0.325,1.085,-8.301,-35.461,39.673
-0.353,0.346,1.126,-12.756,-33.630,34.119
-0.332,0.354,1.188,-15.747,-31.921,26.855
-0.308,0.334,1.227,-14.526,-28.625,18.127
-0.287,0.308,1.259,-11.475,-23.987,9.583
-0.276,0.290,1.267,-7.996,-18.311,2.319
-0.268,0.257,1.258,-2.380,-11.475,-5.188
-0.266,0.223,1.237,3.418,-4.883,-12.451
-0.270,0.209,1.210,6.714,1.099,-18.066
-0.266,0.217,1.179,7.629,6.775,-22.095
-0.277,0.248,1.157,6.165,11.597,-25.146
-0.284,0.272,1.129,3.967,16.052,-29.175
-0.286,0.299,1.110,1.404,19.104,-33.752
-0.284,0.308,1.081,0.061,21.729,-39.612
-0.280,0.312,1.058,0.610,23.010,-45.898
-0.277,0.310,1.046,2.441,24.109,-52.673
-0.281,0.286,1.043,6.653,24.902,-59.753
-0.299,0.255,1.031,10.559,25.940,-66.345
-0.326,0.247,1.016,12.329,27.100,-70.557
-0.356,0.250,1.010,12.878,27.527,-74.158
-0.380,0.270,1.020,12.634,27.222,-77.759
-0.409,0.315,1.043,8.911,27.893,-81.787
-0.432,0.356,1.050,4.272,28.931,-86.304
-0.439,0.373,1.060,-1.160,29.968,-93.750
-0.464,0.355,1.060,-8.057,31.189,-102.112
-0.483,0.314,1.057,-13.550,32.715,-109.558
-0.508,0.267,1.045,-13.550,33.997,-116.516
-0.531,0.254,1.041,-9.705,33.997,-121.338
-0.552,0.303,1.055,-4.822,33.752,-124.634
-0.579,0.336,1.051,1.526,34.485,-129.944
-0.612,0.387,1.047,1.404,34.485,-135.620
-0.612,0.449,1.082,-6.226,33.997,-142.090
-0.610,0.439,1.111,-11.841,33.691,-151.794
-0.606,0.375,1.123,-12.573,35.522,-162.964
-0.621,0.279,1.106,-9.094,37.903,-172.302
-0.628,0.205,1.068,-4.944,40.588,-178.833
-0.641,0.174,1.026,-2.930,41.748,-183.044
-0.644,0.173,0.995,-2.686,41.992,-185.913
-0.639,0.166,0.963,-5.432,41.138,-189.941
-0.653,0.159,0.943,-10.803,39.612,-193.848
-0.641,0.165,0.914,-17.456,37.598,-197.205
-0.615,0.154,0.883,-20.203,35.156,-202.698
-0.589,0.114,0.843,-19.592,32.959,-209.229
-0.598,0.080,0.825,-18.921,30.151,-214.661
-0.587,0.012,0.807,-17.456,25.696,-219.238
-0.600,-0.052,0.828,-19.287,20.630,-223.633
-0.605,-0.110,0.870,-22.522,16.663,-226.929
-0.631,-0.219,0.867,-23.926,14.343,-231.689
-0.625,-0.323,0.863,-27.893,12.268,-234.802
-0.621,-0.476,0.849,-29.419,9.521,-238.586
-0.618,-0.656,0.827,-26.184,6.348,-241.455
-0.619,-0.800,0.813,-26.611,1.831,-239.502
-0.546,-0.897,0.817,-25.085,-3.967,-235.718
-0.451,-0.983,0.839,-20.142,-9.033,-231.079
-0.397,-1.083,0.889,-13.550,-10.193,-222.534
-0.463,-1.210,0.931,-0.183,-8.423,-211.487
-0.480,-1.379,1.015,19.714,-7.324,-203.857
-0.470,-1.519,1.122,32.532,-5.798,-193.237
-0.405,-1.587,1.211,33.081,-1.404,-179.016
-0.320,-1.640,1.231,30.212,7.568,-164.185
-0.229,-1.647,1.174,24.414,18.982,-147.400
-0.156,-1.622,1.050,20.447,29.968,-129.028
-0.092,-1.555,0.920,18.677,37.415,-109.009
-0.044,-1.464,0.808,18.860,38.757,-88.501
-0.007,-1.331,0.758,17.273,36.316,-69.763
0.056,-1.204,0.729,15.686,31.067,-53.467
0.094,-1.081,0.734,13.489,26.245,-40.100
0.137,-0.951,0.743,10.864,22.522,-29.053
0.154,-0.843,0.758,8.362,19.653,-20.996
0.157,-0.752,0.776,6.042,17.578,-14.648
0.162,-0.700,0.792,6.531,16.235,-10.376
0.167,-0.669,0.827,6.897,15.259,-7.080
0.161,-0.641,0.855,6.409,15.259,-3.906
0.159,-0.645,0.856,8.606,15.808,-1.404
0.148,-0.638,0.856,9.827,16.113,1.526
0.149,-0.645,0.846,12.329,16.357,5.188
0.151,-0.648,0.834,14.954,15.991,9.094
0.157,-0.655,0.815,16.174,14.771,12.878
0.161,-0.668,0.779,17.456,13.367,16.235
0.169,-0.701,0.733,16.479,11.292,19.287
0.174,-0.728,0.709,10.681,8.118,23.071
0.178,-0.774,0.705,4.578,3.906,27.771
0.174,-0.804,0.719,-1.343,0.244,33.875
0.161,-0.815,0.750,-8.972,-1.892,41.626
0.128,-0.839,0.755,-15.320,-2.747,48.889
0.104,-0.891,0.747,-19.653,-3.357,54.749
0.074,-0.968,0.759,-23.682,-4.761,61.584
0.046,-1.052,0.782,-23.621,-6.775,70.068
0.022,-1.109,0.798,-20.264,-9.033,81.055
0.006,-1.118,0.814,-15.137,-11.353,93.567
0.007,-1.075,0.828,-10.193,-13.733,105.835
-0.007,-1.054,0.847,-5.676,-16.113,115.967
-0.019,-1.040,0.901,-6.775,-17.700,124.756
-0.062,-1.022,0.964,-14.587,-18.127,135.010
-0.114,-1.054,1.032,-17.273,-18.250,144.714
-0.151,-1.097,1.131,-12.390,-17.212,153.320
-0.186,-1.113,1.187,-0.427,-13.550,162.476
-0.229,-1.098,1.151,17.029,-7.996,171.448
-0.275,-1.069,1.048,29.846,-2.625,178.955
-0.330,-1.031,0.912,29.907,0.122,187.561
-0.408,-0.998,0.824,14.587,-0.977,197.998
-0.472,-0.930,0.797,-3.357,-5.127,209.290

-0.612,0.824,1.270,8.728,-28.198,229.919
-0.658,0.784,1.196,22.400,-23.682,209.534
-0.578,0.699,1.126,29.114,-11.108,191.345
-0.535,0.608,1.010,29.297,-2.014,176.086
-0.582,0.530,0.893,23.315,3.662,166.077
-0.633,0.543,0.815,13.855,5.005,161.865
-0.647,0.679,0.820,4.456,-1.465,160.156
-0.637,0.821,0.909,1.099,-10.864,155.640
-0.597,0.919,1.012,2.197,-19.531,146.606
-0.536,0.940,1.096,8.972,-24.414,133.057
-0.476,0.917,1.152,16.663,-25.635,117.859
-0.416,0.844,1.170,24.292,-23.499,101.379
-0.321,0.744,1.152,29.358,-17.944,85.449
-0.313,0.640,1.094,28.442,-11.902,73.975
-0.274,0.548,1.009,24.658,-5.310,64.148
-0.271,0.504,0.916,16.785,-1.648,56.641
-0.283,0.492,0.840,5.188,-1.404,51.208
-0.276,0.487,0.822,-4.944,-5.554,45.471
-0.267,0.447,0.851,-10.742,-12.268,38.330
-0.255,0.388,0.917,-13.184,-18.372,32.288
-0.226,0.329,0.985,-12.573,-22.705,26.550
-0.205,0.273,1.010,-9.766,-24.231,21.057
-0.186,0.219,1.014,-8.667,-23.376,16.296
-0.179,0.168,0.999,-10.620,-21.667,12.451
-0.172,0.179,1.016,-18.127,-20.691,12.024
-0.181,0.241,1.064,-25.818,-20.569,12.573
-0.190,0.302,1.113,-26.550,-19.897,9.827
-0.177,0.324,1.141,-21.118,-17.456,3.418
-0.165,0.321,1.126,-14.160,-13.733,-3.113
-0.144,0.292,1.078,-8.118,-9.766,-8.972
-0.137,0.257,1.032,-5.249,-7.202,-13.672
-0.131,0.218,1.000,-3.540,-6.287,-17.334
-0.109,0.198,0.990,-1.038,-6.958,-20.874
-0.100,0.164,0.980,2.258,-7.202,-24.109
-0.101,0.163,0.974,4.883,-7.080,-26.001
-0.118,0.206,0.961,4.272,-6.958,-26.428
-0.149,0.259,0.967,0.244,-7.019,-27.832
-0.171,0.265,0.995,-3.967,-6.958,-31.738
-0.201,0.244,1.021,-7.019,-5.981,-36.560
-0.232,0.234,1.033,-8.972,-4.150,-40.039
-0.270,0.218,1.019,-8.301,-1.465,-43.335
-0.308,0.213,0.997,-5.493,0.427,-46.509
-0.337,0.234,0.988,-3.174,1.099,-48.706
-0.358,0.271,0.989,-0.549,1.587,-50.964
-0.375,0.295,0.984,3.906,2.563,-54.993
-0.395,0.325,0.969,8.118,3.967,-59.509
-0.409,0.366,0.944,11.292,5.371,-64.331
-0.421,0.383,0.913,14.099,6.653,-70.557
-0.434,0.386,0.892,16.296,6.653,-77.393
-0.449,0.396,0.886,16.968,6.897,-83.069
-0.467,0.404,0.885,16.663,6.958,-89.111
-0.476,0.399,0.904,17.029,7.080,-95.764
-0.489,0.387,0.925,17.944,7.568,-102.417
-0.501,0.384,0.932,20.691,8.545,-109.314
-0.513,0.378,0.927,25.452,9.888,-116.394
-0.524,0.357,0.906,30.701,11.108,-123.596
-0.527,0.334,0.907,32.654,11.292,-130.554
-0.530,0.305,0.924,31.433,11.108,-136.963
-0.534,0.290,0.962,29.419,11.414,-142.578
-0.535,0.281,1.007,29.541,12.695,-148.987
-0.547,0.254,1.023,33.508,15.747,-155.945
-0.550,0.287,1.052,35.583,19.653,-161.804
-0.566,0.266,1.040,41.931,24.536,-169.556
-0.593,0.239,1.001,47.791,27.710,-177.246
-0.598,0.197,0.941,47.363,29.846,-183.044
-0.596,0.179,0.933,39.124,28.625,-186.707
-0.593,0.139,0.957,31.372,26.550,-190.979
-0.591,0.070,0.964,29.175,25.696,-196.350
-0.589,0.006,0.944,26.306,26.367,-201.416
-0.599,-0.085,0.915,23.071,26.245,-205.750
-0.593,-0.173,0.895,20.020,25.146,-208.984
-0.574,-0.263,0.902,15.442,23.376,-211.426
-0.547,-0.378,0.939,14.648,21.973,-213.867
-0.517,-0.507,0.972,18.005,23.071,-214.966
-0.487,-0.593,0.978,21.606,26.733,-213.257
-0.471,-0.667,0.936,26.001,31.433,-211.060
-0.478,-0.758,0.868,29.846,34.607,-209.412
-0.458,-0.867,0.827,29.663,34.851,-208.313
-0.435,-0.979,0.825,23.865,31.799,-204.956
-0.410,-1.087,0.834,14.893,27.466,-198.608
-0.376,-1.194,0.855,6.226,23.254,-190.918
-0.332,-1.270,0.910,0.793,19.592,-181.274
-0.280,-1.347,0.940,0.122,17.822,-171.021
-0.220,-1.388,0.980,-0.183,17.578,-158.142
-0.166,-1.350,1.014,-0.977,19.043,-140.381
-0.132,-1.271,1.047,1.648,22.217,-125.305
-0.084,-1.210,1.036,7.080,26.611,-113.770
-0.053,-1.130,0.994,10.376,31.311,-104.736
-0.033,-1.061,0.915,8.484,34.973,-96.497
-0.021,-1.002,0.845,0.366,34.363,-88.989
0.000,-0.959,0.824,-10.803,30.396,-81.177
0.041,-0.936,0.845,-18.433,24.597,-73.303
0.092,-0.911,0.893,-20.020,19.653,-65.308
0.130,-0.877,0.928,-15.259,16.602,-57.068
0.170,-0.824,0.940,-6.775,16.968,-48.950
0.192,-0.759,0.917,1.709,19.043,-42.114
0.208,-0.715,0.874,7.385,21.057,-36.316
0.210,-0.696,0.821,9.766,23.132,-32.593
0.204,-0.701,0.770,10.437,23.926,-29.724
0.199,-0.719,0.726,9.277,22.583,-27.710
0.204,-0.754,0.693,7.874,19.836,-26.001
0.202,-0.803,0.664,6.775,16.357,-23.865
0.194,-0.833,0.645,5.005,12.390,-18.738
0.205,-0.861,0.664,2.808,7.324,-12.268
0.209,-0.884,0.685,1.770,2.869,-5.310
0.215,-0.906,0.705,3.174,-0.244,1.282
0.215,-0.923,0.704,5.066,-2.563,8.728
0.208,-0.929,0.698,5.493,-3.418,16.663
0.196,-0.931,0.688,5.249,-4.761,25.452
0.172,-0.927,0.681,0.916,-6.470,34.119
0.149,-0.916,0.690,-6.653,-8.667,42.969
0.125,-0.899,0.702,-13.977,-10.803,51.025
0.081,-0.892,0.720,-21.362,-13.306,57.800
0.045,-0.901,0.769,-30.090,-16.296,63.721
0.019,-0.930,0.823,-38.330,-19.043,69.763
-0.004,-0.986,0.865,-43.579,-21.118,75.500
-0.015,-1.060,0.894,-45.044,-21.851,82.581
-0.018,-1.115,0.912,-44.861,-21.484,91.064
-0.029,-1.108,0.903,-43.457,-19.226,102.173

-0.780,-0.607,1.127,-5.676,5.066,228.455
-0.757,-0.430,1.150,9.583,5.432,236.877
-0.724,-0.288,1.110,23.437,9.949,237.915
-0.702,-0.258,0.994,26.733,15.747,233.459
-0.681,-0.346,0.855,20.630,20.203,228.210
-0.721,-0.431,0.757,8.972,23.132,227.539
-0.794,-0.505,0.672,3.845,23.193,232.849
-0.830,-0.358,0.689,3.601,18.982,248.718
-0.837,-0.113,0.762,14.832,14.526,263.794
-0.830,0.099,0.791,39.063,13.000,272.034
-0.827,0.336,0.791,59.143,11.230,274.658
-0.831,0.470,0.767,72.632,9.277,271.118
-0.834,0.530,0.670,73.608,4.272,262.512
-0.804,0.523,0.695,57.983,-0.732,251.160
-0.819,0.547,0.753,37.720,-9.766,244.141
-0.816,0.615,0.843,21.606,-15.625,238.770
-0.806,0.737,0.977,13.489,-20.508,230.774
-0.782,0.841,1.091,20.813,-22.888,220.093
-0.750,0.967,1.187,34.668,-23.865,206.116
-0.674,1.007,1.224,54.077,-22.888,185.242
-0.587,0.978,1.208,70.984,-20.508,162.903
-0.529,0.906,1.167,78.491,-19.043,140.442
-0.434,0.771,1.128,83.618,-16.541,121.094
-0.381,0.671,1.082,81.055,-14.526,107.666
-0.342,0.603,1.026,72.266,-13.000,96.130
-0.368,0.581,0.977,57.861,-12.878,89.417
-0.406,0.611,0.945,38.879,-16.174,83.618
-0.394,0.639,1.005,16.968,-23.682,74.097
-0.379,0.611,1.100,-3.662,-31.799,61.157
-0.328,0.523,1.182,-17.578,-34.546,47.546
-0.283,0.428,1.254,-24.658,-34.668,34.973
-0.230,0.331,1.284,-23.560,-30.579,24.780
-0.199,0.262,1.265,-18.066,-24.109,17.700
-0.181,0.211,1.216,-12.024,-17.151,11.963
-0.177,0.165,1.151,-6.042,-11.841,6.836
-0.187,0.126,1.106,-3.235,-8.667,2.441
-0.192,0.098,1.078,-2.258,-7.385,-1.587
-0.200,0.069,1.069,-2.502,-6.958,-5.066
-0.215,0.037,1.078,-3.540,-6.897,-7.812
-0.214,0.022,1.093,-5.188,-6.531,-10.254
-0.210,0.042,1.109,-5.737,-5.127,-12.207
-0.213,0.049,1.107,-5.188,-2.747,-15.259
-0.211,0.080,1.108,-4.639,-0.122,-18.921
-0.208,0.121,1.101,-5.249,2.258,-22.583
-0.211,0.135,1.083,-6.226,5.005,-27.710
-0.214,0.149,1.077,-7.996,7.324,-32.410
-0.221,0.165,1.080,-7.996,9.216,-36.438
-0.237,0.192,1.074,-6.592,11.047,-39.856
-0.263,0.229,1.073,-4.150,14.221,-43.091
-0.283,0.273,1.061,-0.977,17.090,-47.729
-0.318,0.300,1.037,1.526,20.874,-53.406
-0.338,0.316,1.004,2.808,24.109,-59.875
-0.352,0.328,0.974,3.418,26.672,-66.284
-0.367,0.342,0.932,3.296,28.992,-72.266
-0.385,0.363,0.882,3.174,30.029,-78.552
-0.401,0.390,0.846,1.526,29.968,-85.083
-0.429,0.412,0.814,-1.892,28.625,-91.858
-0.432,0.457,0.816,-7.141,26.245,-98.511
-0.443,0.501,0.830,-13.428,24.719,-106.445
-0.468,0.514,0.815,-21.484,23.743,-114.868
-0.496,0.535,0.805,-32.104,21.545,-123.108
-0.507,0.553,0.816,-41.321,17.700,-131.592
-0.524,0.557,0.849,-47.241,13.123,-140.259
-0.548,0.553,0.900,-49.011,8.362,-148.132
-0.571,0.559,0.954,-43.579,4.517,-155.151
-0.591,0.578,0.987,-31.738,2.197,-162.476
-0.622,0.597,1.000,-17.761,0.977,-170.044
-0.645,0.607,1.022,-6.775,0.061,-178.711
-0.673,0.586,1.038,0.854,-0.793,-190.063
-0.693,0.561,1.056,1.099,-0.610,-200.562
-0.708,0.543,1.088,-6.592,0.305,-209.656
-0.730,0.517,1.101,-16.235,2.502,-219.421
-0.783,0.464,1.085,-25.696,5.554,-229.919
-0.855,0.367,1.062,-35.583,6.348,-240.845
-0.909,0.204,1.059,-43.335,3.906,-251.648
-0.950,-0.042,1.089,-46.143,-0.549,-261.597
-0.920,-0.265,1.158,-41.687,-4.272,-267.822
-0.884,-0.489,1.194,-29.175,-3.723,-268.799
-0.835,-0.638,1.195,-15.137,1.770,-265.442
-0.806,-0.784,1.180,-0.854,10.315,-260.071
-0.764,-0.884,1.133,9.949,19.165,-251.709
-0.732,-0.931,1.080,13.489,25.391,-240.906
-0.668,-0.983,1.058,10.986,28.748,-231.689
-0.560,-1.067,1.025,7.812,31.616,-227.661
-0.452,-1.212,0.945,3.845,36.682,-223.938
-0.373,-1.359,0.823,-3.113,41.565,-216.064
-0.296,-1.469,0.704,-11.719,42.786,-201.965
-0.219,-1.509,0.609,-21.790,38.757,-180.603
-0.186,-1.459,0.569,-31.433,28.625,-154.297
-0.163,-1.348,0.590,-34.241,13.794,-129.639
-0.087,-1.201,0.678,-31.799,-1.648,-108.093
-0.078,-1.033,0.832,-30.090,-16.113,-90.149
-0.026,-0.853,1.001,-27.161,-25.330,-78.186
0.019,-0.694,1.122,-23.010,-26.978,-71.228
0.050,-0.604,1.196,-15.686,-23.865,-69.702
0.065,-0.550,1.216,-10.132,-17.700,-70.313
0.074,-0.521,1.213,-4.822,-10.620,-70.801
0.078,-0.511,1.185,0.916,-4.578,-70.435
0.080,-0.495,1.157,5.310,0.671,-68.848
0.075,-0.478,1.125,10.742,5.127,-66.589
0.071,-0.477,1.093,17.334,8.667,-65.308
0.083,-0.500,1.059,25.146,11.047,-64.270
0.097,-0.522,1.027,30.884,13.367,-61.584
0.112,-0.549,0.994,36.438,15.015,-58.716
0.127,-0.581,0.943,43.152,16.113,-55.725
0.138,-0.598,0.885,47.974,16.968,-52.246
0.137,-0.612,0.828,50.720,16.663,-48.035
0.142,-0.633,0.792,51.270,14.282,-44.250
0.153,-0.654,0.797,49.255,10.864,-40.771
0.166,-0.689,0.806,46.997,8.911,-36.743
0.160,-0.728,0.806,43.823,8.057,-32.104
0.159,-0.771,0.796,42.480,7.507,-26.917
0.150,-0.809,0.781,41.382,6.958,-20.508
0.146,-0.843,0.775,38.635,5.371,-13.184
0.145,-0.873,0.767,35.522,3.235,-5.676
0.143,-0.889,0.756,32.227,0.916,1.221
0.140,-0.898,0.755,29.358,-1.404,7.996
0.123,-0.929,0.762,28.381,-3.906,14.282
0.130,-0.965,0.776,28.687,-6.165,21.240

-0.553,-1.247,0.911,0.000,-13.733,147.339
-0.537,-1.275,1.020,0.549,-21.179,158.203
-0.490,-1.300,1.107,7.935,-22.766,168.091
-0.444,-1.331,1.107,21.606,-16.235,177.673
-0.421,-1.362,0.999,35.828,-5.066,187.317
-0.456,-1.395,0.779,45.105,6.226,198.669
-0.515,-1.394,0.544,45.593,13.428,212.280
-0.616,-1.348,0.363,36.682,12.573,229.065
-0.728,-1.210,0.279,22.827,2.808,247.742
-0.837,-1.034,0.301,11.230,-11.902,266.174
-0.924,-0.809,0.417,3.784,-28.992,285.217
-0.955,-0.538,0.623,-5.127,-46.814,305.115
-0.967,-0.180,0.842,-13.245,-58.899,319.641
-0.930,0.074,1.030,-8.789,-61.890,320.862
-0.909,0.219,1.120,4.700,-57.190,310.303
-0.932,0.282,1.108,19.775,-47.729,295.349
-1.008,0.373,1.042,25.818,-40.527,287.598
-1.026,0.640,1.066,13.550,-41.016,287.781
-1.067,0.924,1.126,-5.066,-44.800,285.828
-1.020,1.140,1.248,-17.639,-46.204,274.292
-0.922,1.284,1.401,-22.766,-50.659,250.732
-0.795,1.290,1.483,-15.198,-48.401,223.511
-0.718,1.201,1.450,-0.488,-38.391,197.083
-0.665,1.076,1.327,11.963,-26.123,174.988
-0.660,1.043,1.209,11.719,-18.127,160.706
-0.674,1.066,1.134,3.174,-14.465,151.367
-0.662,1.141,1.133,-5.188,-15.625,141.541
-0.606,1.181,1.166,-6.836,-16.968,127.563
-0.568,1.140,1.164,-0.610,-17.578,107.422
-0.537,1.012,1.142,9.033,-15.564,84.351
-0.467,0.837,1.088,15.320,-12.329,64.697
-0.436,0.671,1.011,16.907,-12.268,49.133
-0.396,0.551,0.955,12.390,-12.512,40.527
-0.350,0.457,0.918,6.531,-15.320,33.142
-0.324,0.386,0.901,1.343,-19.775,28.625
-0.279,0.362,0.928,-3.357,-23.499,25.269
-0.266,0.345,0.959,-4.028,-25.635,20.813
-0.256,0.348,1.001,-3.174,-26.062,17.029
-0.242,0.363,1.056,-1.587,-25.696,11.963
-0.229,0.323,1.079,6.042,-22.766,3.723
-0.206,0.296,1.099,13.428,-19.043,-3.662
-0.172,0.293,1.122,17.761,-14.893,-10.071
-0.161,0.313,1.114,18.799,-9.399,-16.479
-0.161,0.316,1.089,16.296,-4.517,-23.621
-0.171,0.302,1.060,8.606,-1.221,-31.189
-0.186,0.283,1.052,-0.610,0.671,-38.269
-0.196,0.261,1.052,-6.958,1.709,-44.678
-0.202,0.247,1.056,-10.254,1.953,-50.049
-0.207,0.253,1.060,-10.742,2.502,-54.749
-0.218,0.261,1.069,-9.033,3.418,-58.533
-0.222,0.260,1.093,-6.104,4.578,-62.927
-0.239,0.258,1.100,-1.709,6.897,-67.383
-0.261,0.266,1.100,2.625,10.925,-70.984
-0.290,0.272,1.064,7.629,15.259,-74.890
-0.320,0.293,1.024,10.620,18.921,-79.102
-0.345,0.309,0.991,13.062,21.301,-83.618
-0.369,0.321,0.948,15.076,23.193,-89.294
-0.393,0.352,0.916,14.648,23.804,-93.933
-0.408,0.386,0.889,12.939,23.376,-99.609
-0.423,0.408,0.873,10.254,22.644,-105.652
-0.436,0.427,0.876,7.019,21.301,-112.732
-0.450,0.423,0.873,5.920,20.447,-119.629
-0.468,0.419,0.878,5.371,19.836,-126.221
-0.501,0.391,0.894,6.470,19.470,-132.751
-0.536,0.366,0.923,9.399,18.555,-138.672
-0.553,0.384,0.995,12.573,17.822,-143.372
-0.573,0.419,1.061,18.005,18.921,-148.682
-0.587,0.478,1.100,26.367,22.583,-155.762
-0.616,0.523,1.095,30.884,27.039,-164.734
-0.625,0.555,1.076,30.396,30.884,-174.316
-0.644,0.570,1.050,24.658,33.569,-184.875
-0.680,0.542,1.001,18.311,35.217,-196.472
-0.746,0.496,0.964,10.620,36.133,-207.275
-0.816,0.436,0.949,3.845,36.133,-215.942
-0.872,0.415,0.981,-0.183,34.546,-223.816
-0.896,0.341,1.007,2.441,34.912,-235.291
-0.926,0.201,0.973,7.874,37.476,-247.864
-0.912,0.110,0.956,6.042,41.565,-257.141
-0.900,-0.041,0.871,6.653,46.387,-265.137
-0.879,-0.179,0.778,5.005,48.889,-271.423
-0.895,-0.335,0.688,1.526,48.401,-274.841
-0.902,-0.559,0.644,2.991,44.373,-276.733
-0.886,-0.729,0.668,4.456,38.269,-274.353
-0.895,-0.914,0.712,10.437,33.142,-269.104
-0.877,-1.110,0.755,20.325,29.175,-262.207
-0.743,-1.234,0.827,27.893,26.917,-254.517
-0.701,-1.407,0.813,38.391,28.320,-244.202
-0.638,-1.515,0.773,46.387,31.433,-231.445
-0.531,-1.563,0.722,43.274,31.799,-213.196
-0.466,-1.602,0.684,37.292,29.663,-194.580
-0.393,-1.612,0.686,28.809,25.330,-173.950
-0.342,-1.585,0.727,19.836,18.494,-155.029
